,close,open_c,close_c,high_c,low_c
2018/10/29,2542.1,-1.4168466861579179,-1.6139139727126315,-1.489516335752887,-1.5800309502778276
2018/10/30,2568.05,-1.6209106320639535,-1.5177202052026928,-1.5216218772391397,-1.6074698810958004
2018/10/31,2602.78,-1.4931759483670455,-1.388979952962996,-1.4247838170717873,-1.4399109580845593
2018/11/1,2606.24,-1.32990995602274,-1.3761541172950058,-1.3358417833488494,-1.3043085766332525
2018/11/2,2676.48,-1.2104090411355641,-1.1157822394569312,-1.1880520053703674,-1.2109199349019053
2018/11/5,2665.43,-1.1503989603511289,-1.1567433620382348,-1.200305744522313,-1.1724091548065037
2018/11/6,2659.36,-1.167867902285288,-1.1792441777910398,-1.2462293322862918,-1.1870358453235064
2018/11/7,2641.34,-1.1711317385702251,-1.2460423161543952,-1.191031637990902,-1.1724832139989947
2018/11/8,2635.63,-1.1702045123529132,-1.267208651895503,-1.240605275715035,-1.198218783389671
2018/11/9,2598.87,-1.3142954665232067,-1.403473888645612,-1.3937956378182357,-1.3246378249720758
2018/11/12,2630.52,-1.4182931590569259,-1.2861508542837803,-1.3568109479158572,-1.3540763539873097
2018/11/13,2654.88,-1.3912181535114134,-1.1958510401588442,-1.2252601677192856,-1.3276372222679675
2018/11/14,2632.24,-1.2138954117126577,-1.2797750053389991,-1.2557269112642444,-1.2142896281602522
2018/11/15,2668.17,-1.2738684034484011,-1.1465864863936392,-1.2190029392161634,-1.1997369968357408
2018/11/16,2679.11,-1.134265224169898,-1.1060331215936885,-1.1169505219628761,-1.106644591874356
2018/11/19,2703.51,-1.0893132971546102,-1.015585031911897,-1.0873776682040768,-1.0431388343131909
2018/11/20,2645.85,-1.0804490145171075,-1.2293242471189503,-1.1346048452395405,-1.1572640499420617
2018/11/21,2651.51,-1.3195621114375378,-1.2083432558239109,-1.2725245901625035,-1.2519857571382502
2018/11/22,2645.43,-1.1857448237550634,-1.2308811404659323,-1.2568815189047011,-1.1901463314081353
2018/11/23,2579.48,-1.2422314449137133,-1.4753504648312643,-1.3163251896843529,-1.4016964147591238
2018/11/26,2575.81,-1.4641352232408325,-1.4889547471727471,-1.4915275877717473,-1.4361709688637567
2018/11/27,2574.68,-1.4456277879432846,-1.4931435316539123,-1.5006899580798894,-1.4430955033616795
2018/11/28,2601.74,-1.4841262204860814,-1.392835117441238,-1.4656047839731021,-1.4601661472308916
2018/11/29,2567.44,-1.3419638968477967,-1.5199814074447382,-1.4075391932804469,-1.4383927446384912
2018/11/30,2588.19,-1.5245161945121937,-1.443063462326002,-1.5093681380871942,-1.4832726152881315
2018/12/3,2654.8,-1.2182719194583698,-1.1961475912725548,-1.2296923712423284,-1.2097720174182924
2018/12/4,2665.96,-1.201841470887601,-1.1547787109099,-1.2267872294373088,-1.1515614921202426
2018/12/5,2649.81,-1.2824359736963642,-1.2146449669902661,-1.2479798664508563,-1.2218806953905965
2018/12/6,2605.18,-1.2824730627450558,-1.3800834195516736,-1.347462350568933,-1.3062341156380226
2018/12/7,2605.89,-1.358431434467259,-1.3774515284174902,-1.41860107938418,-1.3204905101925697
2018/12/10,2584.58,-1.4331658675826102,-1.4564453313322019,-1.4737987736795697,-1.4058066999423833
2018/12/11,2594.09,-1.4412512801975708,-1.4211928176898307,-1.4872443658797296,-1.3800341009554609
2018/12/12,2602.15,-1.3629933874564342,-1.391315292983469,-1.435622230728979,-1.3360799702119583
2018/12/13,2634.05,-1.3665910251796058,-1.2730655363912908,-1.3021719347368161,-1.31982397746015
2018/12/14,2593.74,-1.2918936811129462,-1.422490228812317,-1.3642972748749496,-1.3410049065126217
2018/12/17,2597.97,-1.4403240539802586,-1.4068100886748587,-1.4767411608923486,-1.414582714252585
2018/12/18,2576.65,-1.4537873786556301,-1.4858409604787832,-1.4760707435527274,-1.4527231983855295
2018/12/19,2549.56,-1.4721464577584096,-1.5862605813591002,-1.5478798897075956,-1.5137850025944888
2018/12/20,2536.27,-1.598879737140619,-1.635525135124305,-1.6410306545070363,-1.6287989285332543
2018/12/21,2516.25,-1.6654916685923167,-1.7097370513304302,-1.7432320533913501,-1.6929712188268409
2018/12/24,2527.01,-1.7389650740521247,-1.6698509265363282,-1.735708481024502,-1.6864910394838646
2018/12/25,2504.82,-1.749312918637327,-1.752106791701859,-1.7933643722318335,-1.8257223213672382
2018/12/26,2498.29,-1.7598091194172991,-1.7763127763585027,-1.7938485625326708,-1.7174477819451686
2018/12/27,2483.09,-1.6611522498952975,-1.8326574879635522,-1.7261736566387937,-1.7507373889699425
2018/12/28,2493.9,-1.8247149546291426,-1.792586018723382,-1.8263265580964898,-1.768400506379083
2019/1/2,2465.29,-1.7718259711936626,-1.8986401107642037,-1.844316090042963,-1.8494953221568995
2019/1/3,2464.36,-1.905717436973522,-1.9020875174610912,-1.888265671195839,-1.8513097723729337
2019/1/4,2514.87,-1.9641697777128742,-1.7148525580419418,-1.7882989967769254,-1.906928225933792
2019/1/7,2533.09,-1.6575175231234343,-1.6473130418943083,-1.70762544357597,-1.6306874379417777
2019/1/8,2526.46,-1.6515832753326358,-1.6718897154430905,-1.7286318535507337,-1.6134686756875853
2019/1/9,2544.34,-1.6288847775328372,-1.6056105415287285,-1.5682158823427397,-1.5542213216946603
2019/1/10,2535.1,-1.6013276143543238,-1.6398621951623256,-1.6523160130573094,-1.5708846400051704
2019/1/11,2553.83,-1.6172759052920902,-1.5704321656647868,-1.6412913723613338,-1.5645896086434212
2019/1/14,2535.77,-1.566167196193851,-1.6373785795849976,-1.6357045611978327,-1.5658856445120162
2019/1/15,2570.34,-1.6253613179070523,-1.5092314295727216,-1.5790542959999314,-1.568033361094261
2019/1/16,2570.42,-1.5077890335518835,-1.508934878459011,-1.5688490542746034,-1.4547968557752817
2019/1/17,2559.64,-1.491061872591575,-1.5488951410315408,-1.53786087502105,-1.4744225417854386
2019/1/18,2596.01,-1.512721877027985,-1.4140755909607716,-1.4770763695621574,-1.44409530246031
2019/1/21,2610.51,-1.396558976523131,-1.3603257016006909,-1.402213099971243,-1.3213051613099736
2019/1/22,2579.7,-1.3573187630064856,-1.4745349492685604,-1.437000310815977,-1.4175821115484766
2019/1/23,2581.0,-1.484830912411237,-1.4697159936707593,-1.5119753166301606,-1.4199890353044395
2019/1/24,2591.69,-1.450004295688997,-1.4300893511011548,-1.4829983893954692,-1.4300240558869914
2019/1/25,2601.72,-1.406943910157025,-1.3929092552196654,-1.4095876907070646,-1.3340063128222062
2019/1/28,2596.98,-1.3348057104501483,-1.410479908707029,-1.3599768075751741,-1.3507807199214539
2019/1/29,2594.25,-1.4214457281957866,-1.4205997154624097,-1.4664241829437499,-1.4660168234376925
2019/1/30,2575.58,-1.4496334052020725,-1.4898073316246656,-1.4772998420086974,-1.408880156430766
2019/1/31,2584.57,-1.4623178598549016,-1.4564824002214147,-1.448211178550735,-1.4230624917928223
2019/2/1,2618.23,-1.401306374755768,-1.3317085191276004,-1.4040753703590767,-1.3528173477149597
2019/2/11,2653.9,-1.3442263288180385,-1.1994837913018015,-1.2714072279298043,-1.2690564010074623
2019/2/12,2671.89,-1.192680475860557,-1.1327968596060882,-1.1955010869217022,-1.1370088607957312
2019/2/13,2721.07,-1.1166850150896623,-0.9504920624523789,-0.999627487529353,-1.0715035050373032
2019/2/14,2719.7,-0.9645457373531016,-0.9555705002746775,-0.9907630804832659,-0.9197932492191703
2019/2/15,2682.39,-0.9747452257435342,-1.093874525931547,-1.0422362340029883,-1.0224022604156657
2019/2/18,2754.36,-1.0228497218976824,-0.8270897302594764,-0.8979847697613897,-0.9481949495395273
2019/2/19,2755.65,-0.801502279300951,-0.82230784355089,-0.7995824024682567,-0.8083341645199787
2019/2/20,2761.22,-0.7957163877049239,-0.8016604722587773,-0.8493795126389312,-0.799484091017286
2019/2/21,2751.8,-0.7998703611584815,-0.8365793658982215,-0.7503067280061769,-0.7809692928944969
2019/2/22,2804.23,-0.8387396841882027,-0.642227179750013,-0.7122419212788568,-0.8129998936469224
2019/2/25,2961.28,-0.5089067741659615,-0.06006027464651715,-0.12536603125694365,-0.4350758343645521
2019/2/26,2941.52,-0.024115818706530266,-0.13330839973308314,0.0008214102226666406,-0.0639281911951223
2019/2/27,2953.82,-0.1323045737425003,-0.08771366600004847,0.007562829026624435,-0.11569556674644062
2019/2/28,2940.95,-0.09477045646570731,-0.13542132641827315,-0.11233013854210774,-0.09510711123389937
2019/3/1,2994.01,-0.07863672028447802,0.061266199750409985,-0.005398572872696498,-0.09277424667042754
2019/3/4,3027.58,0.14960928536905557,0.18570646084129927,0.3550997288041512,0.18905801035466815
2019/3/5,3054.25,0.16422237055389366,0.28456918837463424,0.22161218740423097,0.1983524390123074
2019/3/6,3102.1,0.3146184630019068,0.46194382326290034,0.4036304951110965,0.34891477734682924
2019/3/7,3106.42,0.4749915095481995,0.4779575834032836,0.5008782547637729,0.4410073832095817
2019/3/8,2969.86,0.23268875444021542,-0.028255167701035165,0.29643821158738964,0.050715438781187755
2019/3/11,3026.99,-0.024189996803915162,0.18351939637768164,0.12212970328615454,0.028497681033840868
2019/3/12,3060.31,0.2725223927359402,0.3070329352382264,0.36474628941312864,0.27407796333451573
2019/3/13,3026.95,0.32166538225347874,0.18337112082082638,0.260086693616875,0.21494169813032646
2019/3/14,2990.68,0.14093044797501428,0.04892225964219692,0.17021352470002016,0.04790118946652469
2019/3/15,3021.75,0.09375317803817801,0.1640952984296257,0.1961363284986654,0.16124878357423816
2019/3/18,3096.42,0.1935968971183396,0.4408886941894348,0.3760316479634016,0.19857461658978234
2019/3/19,3090.97,0.4610089381911339,0.42068614956788625,0.4393860865575032,0.4461174674914719
2019/3/20,3090.64,0.4026678645978598,0.4194628762238295,0.3987513466949724,0.36128266249285124
2019/3/21,3101.45,0.43957146804687863,0.4595343454639998,0.482553514147489,0.48496151395308257
2019/3/22,3104.15,0.46408732923260965,0.46954294555174,0.41648016078715006,0.40360749100154814
2019/3/25,3043.03,0.30857294806503355,0.24297789467669664,0.3409464738566144,0.31869862681043637
2019/3/26,2997.1,0.30397390602716495,0.07272048651748811,0.25040288760014007,0.12073840528157548
2019/3/27,3022.72,0.13596051545022284,0.1676909806833683,0.10168197442774131,0.11807227435189459
2019/3/28,2994.94,0.12683660947187217,0.06471360644729732,0.1129300875702568,0.13292114244637224
2019/3/29,3090.76,0.09301139706432736,0.41990770289439694,0.3634054547338896,0.16332244096399035
2019/4/1,3170.36,0.5046256594534918,0.7149760610366329,0.6747398181719265,0.5768319422383618
2019/4/2,3176.82,0.7702203371403553,0.7389225634687794,0.7367534220867892,0.7740145422460654
2019/4/3,3216.3,0.6807615516940893,0.8852705380850544,0.8335542368463859,0.7274313101691283
2019/4/4,3246.57,0.9572233206478493,0.9974780657353747,0.9634662191016635,0.9663462651455984
2019/4/8,3244.81,1.0966039656341962,0.9909539412337365,1.0912552131148119,0.9429065307221477
2019/4/9,3239.66,0.9820729832718116,0.971863463288604,0.9541921125702525,0.9620878615773566
2019/4/10,3241.93,0.9236948206298459,0.9802781011401476,1.0030953329547658,0.922021838439642
2019/4/11,3189.96,0.9863753129201406,0.7876310838957762,0.9634289736939077,0.8504436288969398
2019/4/12,3188.63,0.7761174958824605,0.7827009216303346,0.7591379121485511,0.7856048058709316
2019/4/15,3177.79,0.9563702725279222,0.742518245722522,0.9628702925775573,0.8197831232056003
2019/4/16,3253.6,0.7002333022576422,1.0235374948527094,0.9614549670828032,0.7306899146387396
2019/4/17,3263.12,1.0182718947956748,1.0588270773842934,1.042389238138056,1.0513291885292013
2019/4/18,3250.2,1.0587731359678654,1.0109340725200004,1.0277145474819263,1.0588461965670526
2019/4/19,3270.8,1.0182718947956748,1.0872959843005303,1.0386646973623885,1.0032277430061944
2019/4/22,3215.04,1.1233822587901674,0.8805998580441087,1.0578833277648318,0.9294277576887577
2019/4/23,3198.59,0.8762950164008532,0.8196215352873281,0.8794405792026071,0.8549242100426548
2019/4/24,3201.61,0.845474016937401,0.8308163398299103,0.801485940767889,0.7432799773622365
2019/4/25,3123.83,0.7973695207832526,0.5424945195245938,0.7385412016591095,0.6189345931695853
2019/4/26,3086.4,0.4916444924111231,0.40374566719715843,0.4981593399975356,0.48107340634729784
2019/4/29,3062.5,0.4266273900532032,0.3151510219760595,0.41826794035947046,0.3486185405768649
2019/4/30,3078.34,0.28565191597307865,0.3738681424907965,0.3461980763503049,0.3582092060044685
2019/5/6,2906.46,0.03385436439981938,-0.2632719253168368,-0.03322089246693294,-0.2940671318613908
2019/5/7,2926.39,-0.22740089459002347,-0.18939362911363677,-0.21669177107630827,-0.24740984059196097
2019/5/8,2893.76,-0.3800223299595869,-0.3103494146184241,-0.24592941616529873,-0.33024504739332056
2019/5/9,2850.95,-0.3872176054059286,-0.4690413293429122,-0.3970340354341242,-0.4104511528612423
2019/5/10,2939.21,-0.36114400417511305,-0.14187131314148202,-0.20116043604177664,-0.4351128639607968
2019/5/13,2903.71,-0.26159699748449106,-0.2734658698506452,-0.27580023318615127,-0.2359306657558321
2019/5/14,2883.61,-0.38117209046905365,-0.34797433717048093,-0.32127687605705035,-0.3075459048947808
2019/5/15,2938.68,-0.2706096363167652,-0.14383596426981674,-0.18648574538564688,-0.19716067848671254
2019/5/16,2955.71,-0.15615283205176556,-0.08070764593863153,-0.14633519582395155,-0.09932848520589481
2019/5/17,2882.3,-0.0735555206136084,-0.35283036165749493,-0.14406322595079393,-0.3039540340589587
2019/5/20,2870.6,-0.37386554787663373,-0.396200962037699,-0.42023792446653213,-0.4348536567870788
2019/5/21,2905.97,-0.40016168339960395,-0.26508830088831625,-0.2838824866693498,-0.3457974778164627
2019/5/22,2891.7,-0.25992799029333,-0.3179856057964784,-0.30935834557491365,-0.28232874985154227
2019/5/23,2852.52,-0.3514637624663748,-0.4632215137363373,-0.41088932711960785,-0.403341470382091
2019/5/24,2852.99,-0.47385762315156515,-0.4614792759432872,-0.46035122862047,-0.4068222524291756
2019/5/27,2892.38,-0.46109899040135116,-0.3154649213299356,-0.36250754244368744,-0.45488666835593605
2019/5/28,2909.91,-0.316488789549365,-0.25048315853805964,-0.2660046909461456,-0.2547787302448319
2019/5/29,2914.7,-0.29957618334559344,-0.2327271606046262,-0.22525821486034397,-0.2415221347889152
2019/5/30,2905.81,-0.2677166905187509,-0.2656814031157373,-0.326305006104201,-0.2758856001048108
2019/5/31,2898.7,-0.2637110732599631,-0.29203738334678425,-0.27021342202265014,-0.2233035734360905
2019/6/3,2890.08,-0.27394765069908894,-0.3239907658491215,-0.2779604668360381,-0.29617781884738764
2019/6/4,2862.28,-0.3262432093554881,-0.4270422778636201,-0.3987845695986888,-0.3847896426630572
2019/6/5,2861.42,-0.34367506224095395,-0.43023020233601156,-0.39736924410393476,-0.3603501091409743
2019/6/6,2827.8,-0.42011559159615963,-0.5548558078729707,-0.4958461022125811,-0.495063780282388
2019/6/10,2852.13,-0.5288606823625156,-0.46466720041567694,-0.5003155511433813,-0.48702835789709725
2019/6/11,2925.72,-0.45075114581614883,-0.1918772446909649,-0.25337849771663357,-0.3770134274514845
2019/6/12,2909.38,-0.21653380332312686,-0.2524478096663927,-0.2635464940342056,-0.19256900855225995
2019/6/13,2910.74,-0.26078103841325717,-0.24740644073331045,-0.28693661010539595,-0.25907416340931844
2019/6/14,2881.97,-0.23218538187135349,-0.35405363500155335,-0.264961819528958,-0.2822546906590512
2019/6/17,2887.62,-0.3530215025114593,-0.3331097125957284,-0.34630579006953455,-0.29066040900679735
2019/6/18,2890.16,-0.31344748755658086,-0.323694214735411,-0.3617626342885546,-0.3020655246504351
2019/6/19,2917.8,-0.11676426234035017,-0.22123580494833173,-0.15687564621909,-0.14691151638146238
2019/6/20,2987.12,-0.21612582378750908,0.03572573508206696,0.007190374949058034,-0.15105883116096672
2019/6/21,3001.98,0.05477258786237871,0.09081010445384671,0.0554604234017077,0.12355265459624022
2019/6/24,3008.15,0.10640054364231381,0.11368160909879169,0.06469728452536293,0.1426969558552044
2019/6/25,2982.07,0.10870006466124728,0.017005946029074334,0.03519892158207683,-0.025528499888458178
2019/6/26,2976.28,-0.040731712520762235,-0.004456940825743977,-0.03184281237993641,0.009538527756105265
2019/6/27,2996.79,0.025991486077013615,0.071571350951859,0.05989262692475211,0.09318838567486683
2019/6/28,2978.88,0.061708239967872426,0.0051809703698563695,-0.011991010045629425,0.019758696319883955
2019/7/1,3044.9,0.18180257963412927,0.24990977695968597,0.18589384136558004,0.21775594744499122
2019/7/2,3043.94,0.24841451108582693,0.24635116359515635,0.19747716317790615,0.2884454466778004
2019/7/3,3015.26,0.2085437837414089,0.14003758932983865,0.13546355926304357,0.18676217538744272
2019/7/4,3005.25,0.14864497010305025,0.1029316312267752,0.10816267537740178,0.13340252719756346
2019/7/5,3011.06,0.10806955083347482,0.12446865586002115,0.07222085689221101,0.12973659716925204
2019/7/8,2933.36,0.08236684008958546,-0.16355661333158322,0.008754682074838614,-0.13761708772382314
2019/7/9,2928.23,-0.17351050683984648,-0.18257295349828806,-0.21490399150398787,-0.1595015791049593
2019/7/10,2915.3,-0.1498847828227359,-0.23050302725179392,-0.21866577768741274,-0.17672034135915346
2019/7/11,2917.76,-0.17632927454047592,-0.221384080505187,-0.18495868366762208,-0.177720140457784
2019/7/12,2930.55,-0.2235065444773122,-0.17397297120067454,-0.21203609510672403,-0.18542229647686398
2019/7/15,2942.19,-0.20047424523928078,-0.13082478415575502,-0.15069290853148268,-0.2561858549021643
2019/7/16,2937.62,-0.13708906102383034,-0.14776526652648453,-0.18860873362777622,-0.09107088524313081
2019/7/17,2931.69,-0.15793310638900476,-0.16974711783029622,-0.19885122076086156,-0.11636209947886042
2019/7/18,2901.18,-0.1997695533141251,-0.28284429882174966,-0.27457113473018124,-0.20256699953856708
2019/7/19,2924.2,-0.2444989460372581,-0.19751171585146984,-0.208050836476761,-0.17109184272982564
2019/7/22,2886.97,-0.18474848859366924,-0.33551919039462896,-0.25438412372606367,-0.2821436018703137
2019/7/23,2899.94,-0.328987798958731,-0.2874408410842661,-0.35047727573828164,-0.269701657531799
2019/7/24,2923.28,-0.25098952955844245,-0.20092205365914254,-0.21978313992011364,-0.17809043642023945
2019/7/25,2937.36,-0.19439164125371422,-0.14872905764604372,-0.21639380781425516,-0.14713369395893564
2019/7/26,2944.54,-0.17632927454047592,-0.12211359519050088,-0.1755355955051845,-0.1163991290751068
2019/7/29,2941.01,-0.11750604331419913,-0.13519891308298856,-0.17501415979659155,-0.0848128834776279
2019/7/30,2952.34,-0.10882720592015782,-0.09319986160369817,-0.11110104008613778,-0.0356375796634994
2019/7/31,2932.51,-0.11572576897695994,-0.16670746891476004,-0.1901730407535568,-0.108845091441009
2019/8/1,2908.77,-0.20307047864775551,-0.2547090119084379,-0.2537137063864425,-0.20045631255256852
2019/8/2,2867.84,-0.4238244964654078,-0.40643197546072035,-0.4580792587473141,-0.38675221126407194
2019/8/5,2821.5,-0.4488596043328331,-0.5782092080776962,-0.4907807267576729,-0.4976188224233331
2019/8/6,2777.56,-0.7366335331378009,-0.7410899072833479,-0.7748514517178257,-0.8219240263421062
2019/8/7,2768.68,-0.6920154075607444,-0.7740070809052461,-0.7552231218300585,-0.6932091497924774
2019/8/8,2794.55,-0.7099665071279062,-0.678109864509018,-0.7291513364003867,-0.6429970172834737
2019/8/9,2774.75,-0.6305588538773013,-0.7515062651524392,-0.6969713040986208,-0.6865438224682727
2019/8/12,2814.99,-0.7181260978402515,-0.6023410549559125,-0.6721658625326764,-0.6638076503734882
2019/8/13,2797.26,-0.6585239965914325,-0.6680641955320649,-0.7203986655775686,-0.6120032452259235
2019/8/14,2808.91,-0.5604605518485117,-0.6248789395979323,-0.6166702049752318,-0.5486456060497406
2019/8/15,2815.8,-0.7909689894722856,-0.5993384749295894,-0.668776530426818,-0.7370892213434872
2019/8/16,2823.82,-0.5861261735437079,-0.5696092257800827,-0.5778232446850197,-0.5335375307815432
2019/8/19,2883.1,-0.5195513311407035,-0.349864850520388,-0.4184873903019692,-0.46669910955827565
2019/8/20,2880.0,-0.3579914350362524,-0.3613562061766808,-0.38504101413647585,-0.29951048250949003
2019/8/21,2880.33,-0.37138058161423887,-0.36013293283262404,-0.4092132837705565,-0.3085457039934113
2019/8/22,2883.44,-0.3261690312581032,-0.3486045082871166,-0.3983748701133649,-0.3270975317124451
2019/8/23,2897.43,-0.3354783824799153,-0.296745132276943,-0.34638028088504785,-0.2856614135136446
2019/8/26,2863.57,-0.4620633056673565,-0.4222603911550337,-0.4654538494831356,-0.39489872243810015
2019/8/27,2902.19,-0.35635951689378303,-0.27910034101115017,-0.2823926703590825,-0.2831804305651906
2019/8/28,2893.76,-0.27435563023470505,-0.3103494146184241,-0.3352811493735589,-0.25503793741854985
2019/8/29,2890.92,-0.29523676464857274,-0.32087697915515767,-0.3607570082791245,-0.28621685745732695
2019/8/30,2886.24,-0.25302942723652794,-0.33822521930724,-0.30123884668395934,-0.3028431461715924
2019/9/2,2924.11,-0.32883944276396115,-0.19784533585439334,-0.2494677299021821,-0.26736879296832883
2019/9/3,2930.15,-0.1841921528632817,-0.17545572676922883,-0.24324774680681727,-0.1506515056022666
2019/9/4,2957.41,-0.17747903504994267,-0.07440593477227792,-0.14171676526212476,-0.11110389681198805
2019/9/5,2985.86,-0.010912117372006905,0.031055055041122888,0.07590815226012261,0.06212055442482555
2019/9/6,2999.6,0.07795324329517991,0.0819877088209503,0.016687953927010585,0.09522501346837262
2019/9/9,3024.74,0.17868709954396195,0.17517889630456568,0.11464337632706224,0.1844293108239709
2019/9/10,3021.2,0.1921504242193316,0.16205650952286335,0.11900108903459337,0.18328139334035817
2019/9/11,3008.81,0.20149686448983697,0.11612815578690516,0.13073339247794602,0.17898596017586996
2019/9/12,3031.24,0.15216842972883704,0.19927367429356738,0.14157180613513762,0.18257783101169198
2019/9/16,3030.75,0.24596663387212367,0.19745729872208959,0.1768059618729514,0.23760381103262157
2019/9/17,2978.12,0.17842747620311397,0.002363734789603053,0.10522028816462467,0.05438136880950086
2019/9/18,2985.66,0.031443576234807716,0.0303136772568449,0.0035030795811481184,0.09818738116801953
2019/9/19,2999.28,0.06423029527896228,0.08080150436610822,0.014229757015070644,0.07226666379611484
2019/9/20,3006.45,0.1083291741743228,0.10737989793243638,0.05914771876961931,0.14925119439067167
2019/9/23,2977.08,0.08455509396244243,-0.0014914296886370858,0.010952161132482922,0.01831454206630688
2019/9/24,2985.34,0.014382613836266371,0.029127472802002816,0.027712594622986232,0.06619381001184049
2019/9/25,2955.43,0.007669496022927346,-0.08174557483662004,-0.06625756914710239,-0.0016814399063056532
2019/9/26,2929.09,-0.04125095920245651,-0.1793850290258966,-0.09467581526544508,-0.10229085290554005
2019/9/27,2932.17,-0.17102554057745162,-0.16796781114803142,-0.20998759768010797,-0.12943354695355025
2019/9/30,2905.19,-0.1768485212221702,-0.26797967424699554,-0.21967140369684288,-0.18771813144408941
2019/10/8,2913.57,-0.2590378531247096,-0.23691594508578984,-0.23255831478065223,-0.18560744445809085
2019/10/9,2924.86,-0.272686623043544,-0.19506516916335467,-0.2629505675100977,-0.23826353031930392
2019/10/10,2947.71,-0.1924630107217052,-0.11036275730971055,-0.1721462633993277,-0.13943153793985566
2019/10/11,2973.66,-0.0770789802393935,-0.01416898979977364,-0.0546370019270205,-0.04767219844331229
2019/10/14,3007.88,0.06808755634298026,0.11268074909001784,0.1151648120356569,0.1256263119859924
2019/10/15,2991.05,0.11148174331318343,0.05029380854311061,0.03799232716382738,0.11262892370379535
2019/10/16,2978.71,0.06308053476949553,0.0045507992532206705,0.055721141256005025,0.07419220280088483
2019/10/17,2977.33,0.01627415531958207,-0.0005647074582908663,-0.03255047512731342,0.05067840918494305
2019/10/18,2938.14,0.024990081762316672,-0.14583768428736443,-0.030762695554992996,-0.08385011397524375
2019/10/21,2939.62,-0.15466927010406595,-0.14035148868371475,-0.20536916711827952,-0.14143113613711675
2019/10/22,2954.38,-0.11127508313386278,-0.08563780820407314,-0.1520337432107234,-0.07959171040700193
2019/10/23,2941.62,-0.083940454247504,-0.132937710840945,-0.14212646474744697,-0.07870300009710718
2019/10/24,2940.92,-0.11717224187596625,-0.13553253308591373,-0.1579930084517909,-0.10673440445501044
2019/10/25,2954.93,-0.1303017651131064,-0.08359901929731248,-0.13862539641832108,-0.1309517603996184
2019/10/28,2980.05,-0.0627255183954034,0.009518030407876946,-0.05709519883896044,0.003984088319268543
2019/10/29,2954.18,0.012750695693796964,-0.08637918598835113,-0.06115494828443845,-0.006310139437002921
2019/10/30,2939.32,-0.09695871033856428,-0.14146355536012922,-0.15702462785011656,-0.07796240817219628
2019/10/31,2929.06,-0.11409385083449053,-0.17949623569353887,-0.18142036993073873,-0.11984288152594497
